Feature,Value
222_subband_25_kurtosis,0.028966303486451572
222_subband_25_zero_crossing_rate,0.7972972972972973
222_subband_25_median,1.5092076680154217e-07
222_subband_25_mad,5.7416365162733975e-05
222_subband_25_energy,4.47713446019663e-06
222_subband_25_entropy,4.992742142385318
222_subband_26_max,0.00013196450986037255
222_subband_26_min,-0.00020461334530556396
222_subband_26_peak,0.00020461334530556396
222_subband_26_peak2peak,0.0003365778551659365
222_subband_26_mean,9.227421771899855e-07
222_subband_26_std,5.8606067069405904e-05
222_subband_26_var,3.4346710973437035e-09
222_subband_26_q75,3.0341541786419618e-05
222_subband_26_q25,-1.4717217742187924e-05
222_subband_26_iqr,4.5058759528607544e-05
222_subband_26_cv,63.51293841133195
222_subband_26_mean_abs,3.9351866890806314e-05
222_subband_26_rms,5.852554232187887e-05
222_subband_26_crest,3.49613753564608
222_subband_26_clearance,7.502121453936558
222_subband_26_shape,1.487236742395875
222_subband_26_impulse,5.199584199482218
222_subband_26_skewness,-0.7040573028992968
222_subband_26_kurtosis,1.3222147003009477
222_subband_26_zero_crossing_rate,0.5705705705705706
222_subband_26_median,7.680229852310735e-07
222_subband_26_mad,2.2441763694328267e-05
222_subband_26_energy,1.1440298607593918e-06
222_subband_26_entropy,4.669426477660723
222_subband_27_max,0.00015797123740752143
222_subband_27_min,-0.0002245200945738652
222_subband_27_peak,0.0002245200945738652
222_subband_27_peak2peak,0.0003824913319813866
222_subband_27_mean,-5.138747493909726e-06
222_subband_27_std,7.50250242548376e-05
222_subband_27_var,5.62875426443897e-09
222_subband_27_q75,3.7606411651860086e-05
222_subband_27_q25,-3.2010825801030226e-05
222_subband_27_iqr,6.961723745289031e-05
222_subband_27_cv,-14.599865890230017
222_subband_27_mean_abs,5.351087924880658e-05
222_subband_27_rms,7.508867046743584e-05
222_subband_27_crest,2.990066186765608
222_subband_27_clearance,5.775710563111295
222_subband_27_shape,1.4032412010705373
222_subband_27_impulse,4.195784067197374
222_subband_27_skewness,-0.7444125275693241
222_subband_27_kurtosis,0.4459441885274402
222_subband_27_zero_crossing_rate,0.7402402402402403
222_subband_27_median,3.104163676630843e-06
222_subband_27_mad,3.4934397123370695e-05
222_subband_27_energy,1.8831950164774354e-06
222_subband_27_entropy,4.854100191340481
222_subband_28_max,0.00020529694895596277
222_subband_28_min,-0.00017294089563217168
222_subband_28_peak,0.00020529694895596277
222_subband_28_peak2peak,0.0003782378445881345
222_subband_28_mean,3.039348305313613e-06
222_subband_28_std,5.068463725870089e-05
222_subband_28_var,2.5689324540460904e-09
222_subband_28_q75,2.442238305433186e-05
222_subband_28_q25,-1.4012463043530379e-05
222_subband_28_iqr,3.843484609786224e-05
222_subband_28_cv,16.676152966769312
222_subband_28_mean_abs,3.306595407678392e-05
222_subband_28_rms,5.0699888339463144e-05
222_subband_28_crest,4.049258404306313
222_subband_28_clearance,8.973938111634668
222_subband_28_shape,1.533295794875015
222_subband_28_impulse,6.208710883685183
222_subband_28_skewness,-0.05731435416649051
222_subband_28_kurtosis,2.7551645959873072
222_subband_28_zero_crossing_rate,0.5405405405405406
222_subband_28_median,5.333939686614075e-07
222_subband_28_mad,1.98787038656292e-05
222_subband_28_energy,8.585398783297663e-07
222_subband_28_entropy,4.3579396780294495
222_subband_29_max,0.00023452668763674218
222_subband_29_min,-0.00021808803195700265
222_subband_29_peak,0.00023452668763674218
222_subband_29_peak2peak,0.00045261471959374483
222_subband_29_mean,1.2865023963580587e-05
222_subband_29_std,6.067349649632997e-05
222_subband_29_var,3.681273177090165e-09
222_subband_29_q75,3.8444864500755446e-05
222_subband_29_q25,-9.277396018302706e-06
222_subband_29_iqr,4.772226051905815e-05
222_subband_29_cv,4.716158840285856
222_subband_29_mean_abs,4.011732011138517e-05
222_subband_29_rms,6.19335146967646e-05
222_subband_29_crest,3.7867492065486448
222_subband_29_clearance,8.605215921572057
222_subband_29_shape,1.5438098687750597
222_subband_29_impulse,5.8460207956459245
222_subband_29_skewness,0.20604181198533103
222_subband_29_kurtosis,2.4038667720590707
222_subband_29_zero_crossing_rate,0.56006006006006
222_subband_29_median,1.9833488012562313e-06
222_subband_29_mad,2.2590568315602104e-05
222_subband_29_energy,1.2811439210599147e-06
222_subband_29_entropy,4.373686518854881
222_subband_30_max,0.00010315609190617223
222_subband_30_min,-0.00011934495242469463
222_subband_30_peak,0.00011934495242469463
222_subband_30_peak2peak,0.00022250104433086686
222_subband_30_mean,-5.8981618432256956e-08
222_subband_30_std,3.461386940126538e-05
222_subband_30_var,1.1981199549278555e-09
222_subband_30_q75,1.4081129273216544e-05
222_subband_30_q25,-1.0491473778854482e-05
222_subband_30_iqr,2.4572603052071026e-05
222_subband_30_cv,-586.8585895285489
222_subband_30_mean_abs,2.265773378665841e-05
222_subband_30_rms,3.456206371537111e-05
222_subband_30_crest,3.453062103222072
222_subband_30_clearance,7.706286789592378
222_subband_30_shape,1.5253980844157657
222_subband_30_impulse,5.267294317623624
222_subband_30_skewness,-0.3774823647751866
222_subband_30_kurtosis,1.8599428971521794
222_subband_30_zero_crossing_rate,0.5855855855855856
222_subband_30_median,1.5695384945120484e-07
222_subband_30_mad,1.146442546461822e-05
222_subband_30_energy,3.989751069206344e-07
222_subband_30_entropy,4.552882365448789
222_subband_31_max,0.00015555053816405023
222_subband_31_min,-0.00014993001176539375
222_subband_31_peak,0.00015555053816405023
222_subband_31_peak2peak,0.000305480549929444
222_subband_31_mean,9.633106261704794e-06
222_subband_31_std,4.770816484654928e-05
222_subband_31_var,2.27606899302552e-09
222_subband_31_q75,3.1449475163981475e-05
222_subband_31_q25,-8.223940209971965e-06
222_subband_31_iqr,3.967341537395344e-05
222_subband_31_cv,4.952521393458214
222_subband_31_mean_abs,3.2453721478278687e-05
222_subband_31_rms,4.860093776308628e-05
222_subband_31_crest,3.2005666006345055
222_subband_31_clearance,6.990441516048729
222_subband_31_shape,1.4975459068882115
222_subband_31_impulse,4.792995412503321
222_subband_31_skewness,0.2477235180998891
222_subband_31_kurtosis,1.1959469221069199
222_subband_31_zero_crossing_rate,0.487987987987988
222_subband_31_median,1.3385253364652136e-06
222_subband_31_mad,1.7953316343544922e-05
222_subband_31_energy,7.88925084584763e-07
222_subband_31_entropy,4.54065291065133
777_subband_0_max,0.024116008028746007
777_subband_0_min,7.364903383259023e-07
777_subband_0_peak,0.024116008028746007
777_subband_0_peak2peak,0.02411527153840768
777_subband_0_mean,0.010728951555609196
777_subband_0_std,0.007766494944174405
777_subband_0_var,6.03184437178866e-05
777_subband_0_q75,0.017862014381210527
777_subband_0_q25,0.0031427112206568377
777_subband_0_iqr,0.01471930316055369
777_subband_0_cv,0.7238820031873486
777_subband_0_mean_abs,0.010728951555609196
777_subband_0_rms,0.013238136238067185
777_subband_0_crest,1.8217071946577148
777_subband_0_clearance,2.7877913496484803
777_subband_0_shape,1.2338704457236702
777_subband_0_impulse,2.247750668250332
777_subband_0_skewness,0.09738263203536526
777_subband_0_kurtosis,-1.3785524499917243
777_subband_0_zero_crossing_rate,0.0
777_subband_0_median,0.010588726808139064
777_subband_0_mad,0.007313384664968503
777_subband_0_energy,0.05853291585324763
777_subband_0_entropy,5.409898977967106
777_subband_1_max,0.004397996101769835
777_subband_1_min,-0.004499780200330006
777_subband_1_peak,0.004499780200330006
777_subband_1_peak2peak,0.008897776302099841
777_subband_1_mean,-3.3774174729807662e-06
777_subband_1_std,0.0019478677212578534
777_subband_1_var,3.7941886595182623e-06
777_subband_1_q75,0.0010403090795459745
777_subband_1_q25,-0.0009785804481627493
777_subband_1_iqr,0.0020188895277087238
777_subband_1_cv,-576.7328844718587
777_subband_1_mean_abs,0.0014387939145168735
777_subband_1_rms,0.0019449524981811422
777_subband_1_crest,2.3135681743066003
777_subband_1_clearance,4.202327175076351
777_subband_1_shape,1.3517936645111746
777_subband_1_impulse,3.127466800442347
777_subband_1_skewness,0.09143662065070013
777_subband_1_kurtosis,-0.1791543030126066
777_subband_1_zero_crossing_rate,0.7792792792792793
777_subband_1_median,-7.676266503066253e-05
777_subband_1_mad,0.0009902676076656274
777_subband_1_energy,0.001263468633540476
777_subband_1_entropy,5.0764997245012005
777_subband_2_max,0.0016339943705049446
777_subband_2_min,-0.0022383595561205898
777_subband_2_peak,0.0022383595561205898
777_subband_2_peak2peak,0.0038723539266255344
777_subband_2_mean,3.6969560007463305e-06
777_subband_2_std,0.0007018397457762521
777_subband_2_var,4.925790287512741e-07
777_subband_2_q75,0.00034004865910859455
777_subband_2_q25,-0.00023915447036309246
777_subband_2_iqr,0.000579203129471687
777_subband_2_cv,189.84260176062867
777_subband_2_mean_abs,0.00046916768577906314
777_subband_2_rms,0.000700798051312726
777_subband_2_crest,3.19401509739892
777_subband_2_clearance,6.909723645396923
777_subband_2_shape,1.4937048576758554
777_subband_2_impulse,4.7709158664747875
777_subband_2_skewness,-0.4819712051702868
777_subband_2_kurtosis,1.257089096335669
777_subband_2_zero_crossing_rate,0.7417417417417418
777_subband_2_median,2.4686748488775587e-06
777_subband_2_mad,0.00025926675629846935
777_subband_2_energy,0.00016403338151372052
777_subband_2_entropy,4.743245996969542
777_subband_3_max,0.002049975200550185
777_subband_3_min,-0.003163683233123004
777_subband_3_peak,0.003163683233123004
777_subband_3_peak2peak,0.005213658433673189
777_subband_3_mean,-1.397987323773471e-06
777_subband_3_std,0.0010755453647895799
777_subband_3_var,1.1567978317203502e-06
777_subband_3_q75,0.0007010864608800211
777_subband_3_q25,-0.0004508102205201741
777_subband_3_iqr,0.0011518966814001953
777_subband_3_cv,-769.3527305286643
777_subband_3_mean_abs,0.0007991256657352928
777_subband_3_rms,0.0010739349698780046
777_subband_3_crest,2.945879705809736
777_subband_3_clearance,5.210549443438676
777_subband_3_shape,1.3438874709271837
777_subband_3_impulse,3.958930827496362
777_subband_3_skewness,-0.6861735129599308
777_subband_3_kurtosis,0.23401656272846472
777_subband_3_zero_crossing_rate,0.7972972972972973
777_subband_3_median,5.783654004784118e-05
777_subband_3_mad,0.0006031439386795351
777_subband_3_energy,0.0003852143307219748
777_subband_3_entropy,5.075316160740693
777_subband_4_max,0.0008780219973390033
777_subband_4_min,-0.0010915334638951421
777_subband_4_peak,0.0010915334638951421
777_subband_4_peak2peak,0.0019695554612341455
777_subband_4_mean,3.5437918484903986e-07
777_subband_4_std,0.00038754954675702605
777_subband_4_var,1.501946511915763e-07
777_subband_4_q75,0.00019452160257978893
777_subband_4_q25,-0.00017019087402458423
777_subband_4_iqr,0.00036471247660437316
777_subband_4_cv,1093.6013268446234
777_subband_4_mean_abs,0.00026957706841608916
777_subband_4_rms,0.00038696911012608883
777_subband_4_crest,2.8207250535823913
777_subband_4_clearance,5.773596206986068
777_subband_4_shape,1.435467461678923
777_subband_4_impulse,4.049059032760058
777_subband_4_skewness,-0.20447011635672874
777_subband_4_kurtosis,0.5539890197889195
777_subband_4_zero_crossing_rate,0.7717717717717718
777_subband_4_median,-1.5345474678627948e-06
777_subband_4_mad,0.00017274554271946578
777_subband_4_energy,5.0014860792053535e-05
777_subband_4_entropy,4.8615897478477414
777_subband_5_max,0.0008582053466003521
777_subband_5_min,-0.001471735655995992
777_subband_5_peak,0.001471735655995992
777_subband_5_peak2peak,0.002329941002596344
777_subband_5_mean,1.538152589781281e-05
777_subband_5_std,0.000445406346833438
777_subband_5_var,1.9838681379950886e-07
777_subband_5_q75,0.0003435342029570792
777_subband_5_q25,-0.00017964426084666652
777_subband_5_iqr,0.0005231784638037457
777_subband_5_cv,28.95722763739409
777_subband_5_mean_abs,0.000338193567792174
777_subband_5_rms,0.00044500498046881257
777_subband_5_crest,3.3072341222912134
777_subband_5_clearance,5.637670041964712
777_subband_5_shape,1.3158292257713078
777_subband_5_impulse,4.351755314578898
777_subband_5_skewness,-0.6297876260866423
777_subband_5_kurtosis,0.15780615502065531
777_subband_5_zero_crossing_rate,0.7912912912912913
777_subband_5_median,2.891012604713074e-05
777_subband_5_mad,0.0002784858440698988
777_subband_5_energy,6.614183050244411e-05
777_subband_5_entropy,4.973726401403396
777_subband_6_max,0.0011410811652527207
777_subband_6_min,-0.0009444792497462159
777_subband_6_peak,0.0011410811652527207
777_subband_6_peak2peak,0.0020855604149989364
777_subband_6_mean,-1.2619919173865018e-05
777_subband_6_std,0.00030701590123095656
777_subband_6_var,9.425876360865646e-08
777_subband_6_q75,0.00010807307897336803
777_subband_6_q25,-0.00015059233406013273
777_subband_6_iqr,0.0002586654130335008
777_subband_6_cv,-24.327881740064175
777_subband_6_mean_abs,0.00020903513833548239
777_subband_6_rms,0.0003068156027673944
777_subband_6_crest,3.7191106154982823
777_subband_6_clearance,7.861896363829513
777_subband_6_shape,1.4677704677334358
777_subband_6_impulse,5.458800727662299
777_subband_6_skewness,0.14159775235113156
777_subband_6_kurtosis,1.3945192797145767
777_subband_6_zero_crossing_rate,0.6576576576576577
777_subband_6_median,-4.1085431740776504e-08
777_subband_6_mad,0.00013822359611254388
777_subband_6_energy,3.144136190990753e-05
777_subband_6_entropy,4.509692653171914
777_subband_7_max,0.0010381232740523732
777_subband_7_min,-0.000885694701529017
777_subband_7_peak,0.0010381232740523732
777_subband_7_peak2peak,0.0019238179755813902
777_subband_7_mean,5.704960772333265e-06
777_subband_7_std,0.0003061624917298997
777_subband_7_var,9.373547134226091e-08
777_subband_7_q75,0.00010886493161021617
777_subband_7_q25,-0.00011177026194104437
777_subband_7_iqr,0.00022063519355126053
777_subband_7_cv,53.66601173046851
777_subband_7_mean_abs,0.0002029504831829975
777_subband_7_rms,0.0003057570486446642
777_subband_7_crest,3.3952554116220197
777_subband_7_clearance,7.4272382789957865
777_subband_7_shape,1.5065598457775906
777_subband_7_impulse,5.1151554693087995
777_subband_7_skewness,0.06681564787678784
777_subband_7_kurtosis,1.4800129927446175
777_subband_7_zero_crossing_rate,0.581081081081081
777_subband_7_median,-6.435812526114741e-07
777_subband_7_mad,0.0001112183819907875
777_subband_7_energy,3.1224782513829116e-05
777_subband_7_entropy,4.626086844761313
777_subband_8_max,0.0004057503044352117
777_subband_8_min,-0.0004801393497928206
777_subband_8_peak,0.0004801393497928206
777_subband_8_peak2peak,0.0008858896542280324
777_subband_8_mean,3.5251785234991295e-11
777_subband_8_std,0.00017694161717782814
777_subband_8_var,3.130833588950509e-08
777_subband_8_q75,9.531941567778745e-05
777_subband_8_q25,-7.84813422042242e-05
777_subband_8_iqr,0.00017380075788201165
777_subband_8_cv,5019366.13985138
777_subband_8_mean_abs,0.0001254801764828215
777_subband_8_rms,0.00017667653595456023
777_subband_8_crest,2.717618087759591
777_subband_8_clearance,5.259950040015191
777_subband_8_shape,1.40800356603537
777_subband_8_impulse,3.8264159586877273
777_subband_8_skewness,-0.13911371435849573
777_subband_8_kurtosis,0.43911368703574993
777_subband_8_zero_crossing_rate,0.7717717717717718
777_subband_8_median,-6.209333073862125e-06
777_subband_8_mad,7.877111787061974e-05
777_subband_8_energy,1.0425675851205607e-05
777_subband_8_entropy,4.944387700339628
777_subband_9_max,0.000441822396335269
777_subband_9_min,-0.0006821229929144428
777_subband_9_peak,0.0006821229929144428
777_subband_9_peak2peak,0.0011239453892497118
777_subband_9_mean,4.614822343815599e-06
777_subband_9_std,0.0002268689447726996
777_subband_9_var,5.1469518102278225e-08
777_subband_9_q75,0.00016611724226085235
777_subband_9_q25,-9.318177856496799e-05
777_subband_9_iqr,0.00025929902082582034
777_subband_9_cv,49.16092708893344
777_subband_9_mean_abs,0.0001726076159962778
777_subband_9_rms,0.00022657606743419214
777_subband_9_crest,3.0105694773458893
777_subband_9_clearance,5.13104154669688
777_subband_9_shape,1.312665528264281
777_subband_9_impulse,3.951870773356562
777_subband_9_skewness,-0.6011335666336053
777_subband_9_kurtosis,-0.028536756668270158
777_subband_9_zero_crossing_rate,0.7912912912912913
777_subband_9_median,1.344719112377207e-05
777_subband_9_mad,0.0001409724745180969
777_subband_9_energy,1.7146462587537155e-05
777_subband_9_entropy,5.041893360595884
777_subband_10_max,0.00047369764019778435
777_subband_10_min,-0.00043363247499807493
777_subband_10_peak,0.00047369764019778435
777_subband_10_peak2peak,0.0009073301151958593
777_subband_10_mean,-5.2273252105560836e-06
777_subband_10_std,0.00013595611006067218
777_subband_10_var,1.8484063862829608e-08
777_subband_10_q75,5.387524982887809e-05
777_subband_10_q25,-6.855337943976117e-05
777_subband_10_iqr,0.00012242862926863926
777_subband_10_cv,-26.008733833150806
777_subband_10_mean_abs,9.343061886518137e-05
777_subband_10_rms,0.00013585303560508018
777_subband_10_crest,3.486838833508337
777_subband_10_clearance,7.26380871600441
777_subband_10_shape,1.4540526141768746
777_subband_10_impulse,5.070047121076241
777_subband_10_skewness,0.0732047579288213
777_subband_10_kurtosis,1.078428676568664
777_subband_10_zero_crossing_rate,0.7057057057057057
777_subband_10_median,-6.361784370643666e-07
777_subband_10_mad,5.824717487278216e-05
777_subband_10_energy,6.16431979256047e-06
777_subband_10_entropy,4.553881724291069
777_subband_11_max,0.0004291805357067299
777_subband_11_min,-0.0004053559791973318
777_subband_11_peak,0.0004291805357067299
777_subband_11_peak2peak,0.0008345365149040618
777_subband_11_mean,1.99178613873583e-06
777_subband_11_std,0.00014218562503126808
777_subband_11_var,2.0216751965532372e-08
777_subband_11_q75,5.234807110484449e-05
777_subband_11_q25,-4.987390479642422e-05
777_subband_11_iqr,0.00010222197590126871
777_subband_11_cv,71.3859898239437
777_subband_11_mean_abs,9.396330613205717e-05
777_subband_11_rms,0.0001419865838030243
777_subband_11_crest,3.0226837227249943
777_subband_11_clearance,6.699498683899657
777_subband_11_shape,1.511085440134201
777_subband_11_impulse,4.567533363540384
777_subband_11_skewness,-0.11311433417313405
777_subband_11_kurtosis,1.2995162906477757
777_subband_11_zero_crossing_rate,0.6891891891891891
777_subband_11_median,4.952676833457461e-08
777_subband_11_mad,5.2150428427081376e-05
777_subband_11_energy,6.733503453337782e-06
777_subband_11_entropy,4.640682311327172
777_subband_12_max,0.0003232022418534524
777_subband_12_min,-0.00026609554999138766
777_subband_12_peak,0.0003232022418534524
777_subband_12_peak2peak,0.00058929779184484
777_subband_12_mean,1.7695050370171758e-06
777_subband_12_std,8.384601179461808e-05
777_subband_12_var,7.030153693863235e-09
777_subband_12_q75,3.221269699545607e-05
777_subband_12_q25,-2.9955205976154793e-05
777_subband_12_iqr,6.216790297161086e-05
777_subband_12_cv,47.38387856524888
777_subband_12_mean_abs,5.468750592594454e-05
777_subband_12_rms,8.373909766403255e-05
777_subband_12_crest,3.859633682108251
777_subband_12_clearance,8.565854700482973
777_subband_12_shape,1.531229048503847
777_subband_12_impulse,5.909983210628017
777_subband_12_skewness,0.3267812986507178
777_subband_12_kurtosis,2.2742209572602095
777_subband_12_zero_crossing_rate,0.7087087087087087
777_subband_12_median,-1.99964930969008e-08
777_subband_12_mad,3.0349531369839246e-05
777_subband_12_energy,2.3420869835138516e-06
777_subband_12_entropy,4.420957359542189
777_subband_13_max,0.00036943643388937127
777_subband_13_min,-0.00036413785642429384
777_subband_13_peak,0.00036943643388937127
777_subband_13_peak2peak,0.0007335742903136651
777_subband_13_mean,-2.0524570595914086e-06
777_subband_13_std,0.00010155813424359558
777_subband_13_var,1.0314054631040179e-08
777_subband_13_q75,3.497397402250301e-05
777_subband_13_q25,-4.4816527934101924e-05
777_subband_13_iqr,7.979050195660494e-05
777_subband_13_cv,-49.48124676665011
777_subband_13_mean_abs,6.735565743064598e-05
777_subband_13_rms,0.0001014267558779965
777_subband_13_crest,3.6423962364896734
777_subband_13_clearance,7.859441425881905
777_subband_13_shape,1.5058387037856835
777_subband_13_impulse,5.4848612274294615
777_subband_13_skewness,-0.06320378505056572
777_subband_13_kurtosis,2.2542591333378876
777_subband_13_zero_crossing_rate,0.6231231231231231
777_subband_13_median,6.177050658405721e-07
777_subband_13_mad,3.758823836028157e-05
777_subband_13_energy,3.4359871938501892e-06
777_subband_13_entropy,4.43677398264676
777_subband_14_max,0.0003576986530181949
777_subband_14_min,-0.00044469302692412717
777_subband_14_peak,0.00044469302692412717
777_subband_14_peak2peak,0.000802391679942322
777_subband_14_mean,-1.5311295690403853e-06
777_subband_14_std,9.943389331293208e-05
777_subband_14_var,9.88709913936756e-09
777_subband_14_q75,3.644415048081028e-05
777_subband_14_q25,-3.488846579613994e-05
777_subband_14_iqr,7.133261627695022e-05
777_subband_14_cv,-64.94152769530206
777_subband_14_mean_abs,6.34283353350283e-05
777_subband_14_rms,9.929673410486929e-05
777_subband_14_crest,4.478425508481254
777_subband_14_clearance,10.092789465686776
777_subband_14_shape,1.565494878280885
777_subband_14_impulse,7.010952196289872
777_subband_14_skewness,-0.4813604402178808
777_subband_14_kurtosis,3.8660766159728555
777_subband_14_zero_crossing_rate,0.43243243243243246
777_subband_14_median,-2.376131898861615e-08
777_subband_14_mad,3.6067105630506694e-05
777_subband_14_energy,3.293187028900299e-06
777_subband_14_entropy,4.241003730111486
777_subband_15_max,0.0004671692096432089
777_subband_15_min,-0.00034773183724389297
777_subband_15_peak,0.0004671692096432089
777_subband_15_peak2peak,0.0008149010468871019
777_subband_15_mean,8.75295302522375e-06
777_subband_15_std,0.00011339668132936457
777_subband_15_var,1.2858807336513459e-08
777_subband_15_q75,4.515655832480087e-05
777_subband_15_q25,-2.6091959781788657e-05
777_subband_15_iqr,7.124851810658952e-05
777_subband_15_cv,12.95524847472443
777_subband_15_mean_abs,7.18295217795847e-05
777_subband_15_rms,0.00011356461640851
777_subband_15_crest,4.113686326053592
777_subband_15_clearance,9.802498514211479
777_subband_15_shape,1.5810298272205285
777_subband_15_impulse,6.503860781319961
777_subband_15_skewness,0.23159062625253207
777_subband_15_kurtosis,2.5678725422964837
777_subband_15_zero_crossing_rate,0.5330330330330331
777_subband_15_median,4.0959011601315294e-07
777_subband_15_mad,3.7386425204365394e-05
777_subband_15_energy,4.307571981404014e-06
777_subband_15_entropy,4.299801024161583
777_subband_16_max,0.0002010311729431976
777_subband_16_min,-0.0002371381377369843
777_subband_16_peak,0.0002371381377369843
777_subband_16_peak2peak,0.0004381693106801819
777_subband_16_mean,1.8483664248179318e-10
777_subband_16_std,8.76894886380712e-05
777_subband_16_var,7.689446417606419e-09
777_subband_16_q75,4.732189320884205e-05
777_subband_16_q25,-3.9871840414844147e-05
777_subband_16_iqr,8.719373362368619e-05
777_subband_16_cv,474416.1518012253
777_subband_16_mean_abs,6.227240267893752e-05
777_subband_16_rms,8.755811854406816e-05
777_subband_16_crest,2.7083512263643748
777_subband_16_clearance,5.223883636418874
777_subband_16_shape,1.4060501085127242
777_subband_16_impulse,3.808077535720199
777_subband_16_skewness,-0.13387596933868603
777_subband_16_kurtosis,0.4296262957155603
777_subband_16_zero_crossing_rate,0.7717717717717718
777_subband_16_median,-3.12768230133516e-06
777_subband_16_mad,3.937860907580274e-05
777_subband_16_energy,2.560585657074349e-06
777_subband_16_entropy,4.94311457819909
777_subband_17_max,0.00022047398548833146
777_subband_17_min,-0.0003361929728276388
777_subband_17_peak,0.0003361929728276388
777_subband_17_peak2peak,0.0005566669583159702
777_subband_17_mean,2.1298358222474514e-06
777_subband_17_std,0.00011323497199685687
777_subband_17_var,1.2822158883128958e-08
777_subband_17_q75,8.215134653449574e-05
777_subband_17_q25,-4.6463638876831774e-05
777_subband_17_iqr,0.0001286149854113275
777_subband_17_cv,53.16605665753558
777_subband_17_mean_abs,8.614531143388271e-05
777_subband_17_rms,0.00011308538980126395
777_subband_17_crest,2.9729125346648555
777_subband_17_clearance,5.070286929321324
777_subband_17_shape,1.3127283182214506
777_subband_17_impulse,3.9026264718500654
777_subband_17_skewness,-0.5954713783512676
777_subband_17_kurtosis,-0.045813832099679264
777_subband_17_zero_crossing_rate,0.7912912912912913
777_subband_17_median,6.606301755477982e-06
777_subband_17_mad,6.987750110458579e-05
777_subband_17_energy,4.271293999092273e-06
777_subband_17_entropy,5.057338637518386
777_subband_18_max,0.00022800193231703393
777_subband_18_min,-0.0002122104005651378
777_subband_18_peak,0.00022800193231703393
777_subband_18_peak2peak,0.00044021233288217174
777_subband_18_mean,-2.510414650989442e-06
777_subband_18_std,6.630463804572221e-05
777_subband_18_var,4.3963050263742325e-09
777_subband_18_q75,2.6052509728861276e-05
777_subband_18_q25,-3.2977880634858384e-05
777_subband_18_iqr,5.903039036371966e-05
777_subband_18_cv,-26.411827233237837
777_subband_18_mean_abs,4.567591420162234e-05
777_subband_18_rms,6.625288384813758e-05
777_subband_18_crest,3.4413887981035143
777_subband_18_clearance,7.130798943314823
777_subband_18_shape,1.4504993497379057
777_subband_18_impulse,4.991732213844461
777_subband_18_skewness,0.06453383435061733
777_subband_18_kurtosis,1.0246823752952308
777_subband_18_zero_crossing_rate,0.7147147147147147
777_subband_18_median,-3.762520633534996e-07
777_subband_18_mad,2.9092476648422848e-05
777_subband_18_energy,1.4660745024770666e-06
777_subband_18_entropy,4.5826991293137
777_subband_19_max,0.00020843816156430282
777_subband_19_min,-0.00020080433863667608
777_subband_19_peak,0.00020843816156430282
777_subband_19_peak2peak,0.0004092425002009789
777_subband_19_mean,9.443592387906208e-07
777_subband_19_std,7.036705858968524e-05
777_subband_19_var,4.951522934564195e-09
777_subband_19_q75,2.722692968606824e-05
777_subband_19_q25,-2.313640971251784e-05
777_subband_19_iqr,5.036333939858608e-05
777_subband_19_cv,74.51301972732298
777_subband_19_mean_abs,4.658644021443364e-05
777_subband_19_rms,7.026798581125207e-05
777_subband_19_crest,2.9663318103950185
777_subband_19_clearance,6.548103632342676
777_subband_19_shape,1.5083355905240705
777_subband_19_impulse,4.4742238429225045
777_subband_19_skewness,-0.14449544242708576
777_subband_19_kurtosis,1.2657213564667913
777_subband_19_zero_crossing_rate,0.6891891891891891
777_subband_19_median,3.340263000650678e-08
777_subband_19_mad,2.5872008449483252e-05
777_subband_19_energy,1.6491550032100878e-06
777_subband_19_entropy,4.647127249062708
777_subband_20_max,0.000144916138531777
777_subband_20_min,-0.00011962752608954271
777_subband_20_peak,0.000144916138531777
777_subband_20_peak2peak,0.00026454366462131974
777_subband_20_mean,7.329435043898378e-07
777_subband_20_std,3.8180976242759263e-05
777_subband_20_var,1.4577869468501474e-09
777_subband_20_q75,1.4396057316335198e-05
777_subband_20_q25,-1.3365551595439964e-05
777_subband_20_iqr,2.7761608911775162e-05
777_subband_20_cv,52.09265927603006
777_subband_20_mean_abs,2.5028993316188337e-05
777_subband_20_rms,3.813082114842767e-05
777_subband_20_crest,3.8004987610331766
777_subband_20_clearance,8.336090672812979
777_subband_20_shape,1.523466032641644
777_subband_20_impulse,5.789930769530697
777_subband_20_skewness,0.3360888610166676
777_subband_20_kurtosis,2.228568326324437
777_subband_20_zero_crossing_rate,0.7387387387387387
777_subband_20_median,1.9489230739707438e-09
777_subband_20_mad,1.3831522778984922e-05
777_subband_20_energy,4.856224801654286e-07
777_subband_20_entropy,4.471601807485557
777_subband_21_max,0.00017102841496332918
777_subband_21_min,-0.0001749547868021529
777_subband_21_peak,0.0001749547868021529
777_subband_21_peak2peak,0.00034598320176548205
777_subband_21_mean,-9.151826374906008e-07
777_subband_21_std,4.793516494207983e-05
777_subband_21_var,2.297780038024399e-09
777_subband_21_q75,1.9057983372313386e-05
777_subband_21_q25,-1.9359397587541698e-05
777_subband_21_iqr,3.841738095985509e-05
777_subband_21_cv,-52.37770361718881
777_subband_21_mean_abs,3.177426244244579e-05
777_subband_21_rms,4.787210060496818e-05
777_subband_21_crest,3.654629410266489
777_subband_21_clearance,7.917312146035124
777_subband_21_shape,1.5066313715914306
777_subband_21_impulse,5.506179321048181
777_subband_21_skewness,-0.08284031663256235
777_subband_21_kurtosis,2.2428911947671786
777_subband_21_zero_crossing_rate,0.6111111111111112
777_subband_21_median,1.2607606943718444e-07
777_subband_21_mad,1.8940248535694288e-05
